review_id,username,rating,review_text,date,sentiment
4ca0a667-cc34-4973-97d7-7a04cb42dda8,Marda Sekar,1,"tolong kembalikan ewallet seperti dahulu, 😭😭😭 ku mau pakai gopay tidak bisa padahal lebih braktis",2023-09-21 04:36:17,negative
df3b687d-5732-4f6d-ae4e-fdde98fe6d25,Muhammad Fahrul Rifqi Andreansah,1,Gabisa pake gopay lagi,2023-09-18 06:46:51,negative
87b6879c-de31-4015-952f-a7bb6b5c92d9,Naufal Doang,1,"apk tolol, keluar kode otp aja lama bgt",2023-09-17 09:47:55,negative
7dc17bbb-d22d-4553-96b2-7dfd56fd9598,Shared S,2,Baru kali ini beli ticket ga muncul..baru banget kejadian hari ini. Konfirm ke BLUbca gabisa Refund sedangkan konfirm ke aplikasi ini langsung sangat ribet. Jujur aja bukan kesalahan customer tp detail infonya yg diminta agak mencurigakan.,2023-09-16 18:00:12,negative
e6eb6a9a-6ee0-42b4-8282-2dc426de996d,Immanuel M Siregar,1,"Error, CS tidak solutif. Thanks.",2023-09-15 14:43:17,negative
2efef1ad-6882-4b44-904a-193590ef42dc,Insan Deli,1,"Parah pembayaran ewallet dikurangin,lama2 jadi mempersulit penumpang,mending bawa kendaraan pribadi aja daripada naik tranportasi umum tapi malah dipersulit",2023-09-15 02:19:24,negative
bab94616-1456-426b-bae4-6bf5b7ca5bc8,Mitsuhi Mitsuhi,1,"Sebelumnya saya suka dan sering naik mrt,tapi setelah di update, E wallet dan bank yang biasa saya gunakan banyak yang di hilangkan dan sekarang hanya tersisa 3(tiga) metode pembayaran saja,saya sangat kecewa,karna hanya mempersulit konsumen,saya berharap bisa di evaluasi lagi,bank serta E wallet sebelumnya bisa di kembalikan lagi.",2023-09-08 01:53:51,negative
7f40f37e-44e4-470f-bd46-6a7e40e6cba0,Irwan. ID,1,"sudah di uninstall, ga bisa pake gopay 🥲",2023-09-06 05:07:06,negative
8a582681-fea9-450b-821b-dd6fd8f76461,fahri abna hanif,1,E wallet nya ko di kurangin bikin ribet aja,2023-09-05 05:16:26,negative
068ae25e-5f94-4bdb-87d5-0608e4f320e8,Yovita Sriwardani,5,"MRR keren, aman dan nyaman, tp mahal adain promo sesekali",2023-09-04 00:24:20,positive
95019bae-7a0f-48f2-b83a-33bad388b203,Jhon Pur,1,Kenapa pembayaran pake dana atau gojek dihilangkan? Padahal bagus,2023-09-03 21:33:03,negative
e9b4e8ee-33f2-4c28-937f-b6fe22e9b9ac,Marcelino Efraim,2,"BALIKIN SISTEM PEMBAYARAN YANG DULU, YANG BISA PAKAI GOPAI, SHOPEEPAY, BANK BCA DLL AGAK RIBET KALAU HARUS PAKAI BLU, ASTRA DAN APALAH ITU. JANGAN MEREPOTKAN KONSUMEN YANG UDAH LAMA PAKAI APLIKASI MRT",2023-09-03 09:57:58,negative
8ad7e6d2-1957-47bb-9988-a490fed90a85,Dodi Maruba,1,Ga bisa pake gopay lagi auto uninstall.. tak minat lagi,2023-09-03 09:36:48,negative
03f489f3-6bde-4de1-8454-7c58a5f736b7,Wildy Ahmad Fayadhi,1,tidak ada angin tidak ada hujan tiba2 saat konfirmasi PIN malah muncul pesan *nomor anda di block sementara selama 15 menit*,2023-09-03 03:01:44,negative
67e9bcb7-cdea-4859-8009-0bc986e6e4ca,Melia Dwi,1,"semakin pembaharuan aplikasinya kok metode pembayarannya semakin ilang2an, pakai yg general aja dong, ovo gopay blu.",2023-08-31 01:38:55,negative
8d670a91-2a0c-4fbe-880d-8f2fc81d8aa7,Dandi Rukmana,1,"Sering eror, transaksi pakai blu sudah berhasil, tapi tiket tidak muncul. Fitur doang diupdate tapi tidak berfungsi dengan baik.",2023-08-31 00:20:42,negative
aeb70df5-3755-4909-86b8-8eb07c53f11f,Wonka Wonka,1,"Min kok g bs buka aplikasi, katanya terdeteksi menggunakan opsi pengembang, hrs di matikan dl. Gmn cara matiin opsi pengembang min? Terima kasih kl mau jawab",2023-08-29 14:07:18,negative
42184ded-76a7-4974-b414-af69e55687f9,rezaprimadi,1,Jadi gak bisa di pake karena mode pengembanagn mode saya di aktifkan. Padahal di versi sebelumnya aman aja,2023-08-29 06:45:19,negative
42e31e5b-8391-4be9-86b3-140a1739ca2a,Pc online,1,"Udah ga seasik dulu waktu masih bisa bayar pake dana, skrg ribet",2023-08-28 11:02:19,negative
84de0c5a-a367-4bd6-9859-51fd7e3b5f46,Annas “Anu” Amanu,1,"Udah pake e wallet yang biasa aja kayak dulu, sumpah pake astrapay dan isaku susah buat top up.",2023-08-25 17:32:10,negative
532dbb5a-0fae-4b8b-b895-efd24ee03fed,noob gaming,1,Abis update malah jadi makin ribet,2023-08-24 17:27:57,negative
22a6336d-7033-4c5f-b426-0a3845dbb6e8,reza reza,1,Akun tiba tiba gk bisa dan harus daftar ulang.. Bayar pake e wallet muter terus kaya gansing,2023-08-23 01:12:02,negative
d0ae0717-de9e-47ec-9ecd-5e986d38373e,Bondan Ramadhan,3,Aplikasinya bagus tolong dong yang mau daftar akun mrtnya dipermudah soalnya register akunnya suka failed,2023-08-22 16:14:45,neutral
cd8aa124-6ecd-407f-86bd-d10ea77f3e1d,Juwaini Juwaini,1,Pembayaran jadi lebih ribet biasanya pake e wallet yg umum ini aneh,2023-08-22 11:48:42,negative
b9ddcee8-708d-4d9c-9d09-a0ddde0ab41a,Umrotun Nafsiyah,3,"sering log out sendiri, dan mpay nya dikit pilihan nya",2023-08-22 00:46:12,neutral
d1447fe4-7025-42ba-bfaa-5be44e4e8b95,Saqil Sam,1,Nggak bisa daftar,2023-08-21 23:36:57,negative
3c0ee567-7f89-4cb9-a0a2-f0dd57bf8e9c,IW,1,"Mau bayar pake BLU g bisa, mau verifikasi akun g bisa, selesai login selalu ada tulisan: fail to fetch data from server. E-walletnya tolong diperbanyak, seperti LinkAja, OVO, Dana, dll.",2023-08-21 12:23:09,negative
3423580a-e5be-4872-a968-e2aa6092480e,Regina Hamidah,1,"Tidak bisa mendaftar.. tidak bisa melengkapi data diri di pengaturan akun, ribet banget padahal udh sampe download Astra sama isaku buat pembayaran.. lebih keren KAI access sayangnya naik MRT gabisa pake KAI access 😭",2023-08-21 03:07:09,negative
9f7ae91a-1293-4116-b1d6-ac73ad015846,Finna Latifa,1,Gabisa daftar udah sebulan,2023-08-18 03:03:41,negative
012f8073-01da-4ee5-b6ed-28ce4ead53af,Paijo TV,2,saya orang baru memakai,2023-08-15 09:38:23,negative
ee6507c3-7f6e-4073-ab45-3ef4eb14bfb0,Uday Uday,1,"Aplikasi apaan sih ini,udah di install,giliran mau masukin kode otp tapi ga di kirim"" kode otp nya 🥱",2023-08-13 16:49:20,negative
04440827-1bb4-4eb3-948a-d47d2aff841c,Lakita Doang,1,"Mau daftar aja ga bisa"",,udah bbrpa hari di coba tetep ga bisa daftar juga,,udah di coba di hape dan nomer berbeda,,tapi tetep aja ga bisa!! Aplikasi aneh,,buang"" kuota aja!!!",2023-08-13 16:44:44,negative
175e5957-c893-4df3-ba44-637828e3c86b,Farah Fairuza,3,"registernya susah, kode yg dikirim gak valid semua",2023-08-12 23:36:07,neutral
de67c125-d679-4501-b5c2-c60272bbc1b7,daylami firdaus,5,oyi tok,2023-08-12 17:38:10,positive
945a908e-49c7-4ed7-8ea1-9995a38f0d55,Haris Kemal,1,Aplikasi terbodoh se dunia registrasi aja eror terus bodoh,2023-08-12 12:27:38,negative
be95e775-5ca7-46bf-8f9f-7e6d17d851b1,Auliandra Ismi Heriyanto,1,"Aku harus selalu ingat bawa kartu ni,karna sekarang beli pake aplikasi rempong juga",2023-08-11 10:12:03,negative
1899975c-740e-4b02-babb-073cd4484883,Yogi Munawar,1,Sekarang gak bisa beli tiket nya pakai e-wallet seperti dana dan lainnya sebagai Nya,2023-08-11 08:26:51,negative
db3fc8ab-883a-4049-9730-3a292bba3107,Pengguna Google,1,"Udah gak bisa bayar pake gopay, ovo, dll Dipaksa pake astrapay, blu, i saku Mempersulit pengguna.. ini menjijikan",2023-08-11 04:35:52,negative
678a3d36-bdeb-4a9b-b798-4f7481e03a15,Aldo Yulian,1,Pada saat pendaftaran dibilang kode verifikasi salah terus padahal sudah sesuai,2023-08-10 03:24:24,negative
54e198a7-603d-4960-be50-f5b5311125de,Ningsih Aubeau,5,is the best,2023-08-07 13:36:52,positive
b2ffabff-d25d-4fb0-9471-bbf183f731fc,Moh Iqbal Maulana,1,"Kecewa dahhh, dulu bisa pake Ewallet (Dana, Gopay, ovo, dll) sekarang malah gak ada/hilang..duhhhhh",2023-08-07 09:02:19,negative
9a23d02b-97b2-4cda-9567-77dd61191a6c,Fahri Hazbiallah,2,susah login,2023-08-05 18:10:55,negative
f5c4a552-e90c-4f7a-ad53-d2b382f83de7,Radithya Febrian S,1,Untuk pemgisian saldo di persulit,2023-08-05 13:16:50,negative
7c314c6e-0d26-4c56-b02d-7e3e4f73a4b4,martin sebastian,4,sangat baik,2023-08-05 12:10:05,positive
127cdc71-a393-4932-bc4a-00fde45771b5,Syaiful Ihwan,5,bagus,2023-08-01 01:51:11,positive
478c2f90-ab52-4657-89f4-ff352d1e99d6,Irfan Daroji,1,Jelek banget apsnya susah login,2023-07-31 10:41:07,negative
f3e43588-3a86-4254-a23b-b3d812dbfd7e,Wahid Alvaro,1,"Sering banget close sendiri, padahal cuma cek jadwal",2023-07-30 16:11:43,negative
9f5f3c18-b54d-4ba3-948d-c94f857b4ddd,farid achmad arif adani,1,"gk bisa pakai ovo, gopay, dana lagi",2023-07-29 06:40:25,negative
eae7571a-ec20-47c5-8fd8-fbdda822ebda,ahmad ibnu faizal,1,"Aplikasi yg awalnya bagus bgt,tapi setelah cuma bisa payment pakek 2 e-wallet ga jelas jadi parah bgt.. mending KLO bisa payment, ini kagak bisa.. trus gimana ?? Kacauuuu",2023-07-28 11:10:15,negative
7be3784c-70d8-4940-870d-270f92349de4,Fahrizal Izal,5,ok,2023-07-27 16:39:42,positive
fc056e16-28d4-4c81-b8cb-d7743f8842b6,Yulli Victoria Purnama,3,Pembayaran yang sekarang susahhh enak yg lama pake gopay atau ovo.,2023-07-27 09:56:04,neutral
bbfa4573-ee95-45ed-b336-4db07ba7a646,Adhis Media,1,"Terakhir, Baru sebulan yg lalu pakai MRT app, masih ada dana, gopay dll, eh sekarang sudah tidak ada. Ya sudah uninstall.",2023-07-26 14:40:58,negative
30e1b7e8-02bd-4a13-90fb-403352c4f49b,Erwinsyah Pasaribu,2,"Kok makin ribet pembayarannya, biasanya bisa pake e wallet skrg udah ga bisa. Tolong dong masa dikasih pilihan e wallet yg jarang orang pake.",2023-07-26 14:31:08,negative
e184b29b-95f1-4bfe-9022-17edd346760f,Rahma Septi,1,"Gila ya, bisa bisanya pembayaran via gopay diilangin.",2023-07-26 09:18:23,negative
1eae0a16-bcd1-438a-b7fb-29af50b57ae1,ade sidqi,3,Dah gak bisa bayar pake Gopay,2023-07-25 06:26:52,neutral
4c683bda-ea27-49f9-8906-2f4565781fdd,Andi Sulaimana,5,ok,2023-07-23 03:08:18,positive
89d744ec-599d-4632-8c74-1b884048f832,Fawn kiee,5,baru daftar,2023-07-22 03:03:40,positive
d034dbd6-f62e-438c-bc88-c86f6c6e4d9a,raka jamil,1,Bug mulu,2023-07-20 08:10:37,negative
bef2ba77-f923-4f20-bfda-deedb31f9c95,Rio Dawny,5,Lumayan.,2023-07-19 15:37:32,positive
e5956e90-b00a-4198-b448-48b335bac891,Andre Sihotang,3,"E wallet saya masa cuma astra pay dan i saku aja. Gopay, dana dll kok bisa ga ada sih??.",2023-07-18 05:42:17,neutral
c8d08bdc-eb00-42da-935b-8e5be226ba02,Sultan Syach,1,"Gak jelas , kok akun saya hilang gak terdaftar ,",2023-07-17 10:01:22,negative
3619947b-5b36-4cd4-806b-4469aa41b39d,Randian Sulaiman,5,good job,2023-07-17 01:36:09,positive
1818f05c-0d64-4828-b825-8c184a08b5bf,Alam firlana,1,"Bukannya mempermudah, malah mempersulit. Payment e-wallet malah dihapus. Aneh",2023-07-16 12:19:36,negative
aa5d4ebd-3fb7-44cd-a1dd-d24b5fefb912,Andi Anto,5,sangat membantu dalam perjalanan,2023-07-16 08:22:07,positive
4236cf75-2918-494c-b20b-b4ac938d08e1,anre samsya,1,Sudah daftar dan berhasil tapi Aplikasi keluar sendiri....bagaimana mau pakainya?... Harus di benahi lagi,2023-07-15 04:18:51,negative
8d47f1e1-1744-4d8b-aa6f-c9a109bb6b43,Siti Hajar,5,bagus,2023-07-15 04:08:23,positive
c59e57f9-5d5a-4c2a-91b3-bbb7897af75f,Bocah Ganteng,5,aAplikasinya bagus banget!,2023-07-15 00:50:46,positive
d71220ad-4f1c-417e-85e2-0e9f0ea1877a,Jon Sip,5,good,2023-07-14 12:26:06,positive
0f1aaa05-7a0d-451e-a6c9-97a359c4f070,Himawan,1,"Tidak bisa daftar, mentok di otp karna ngak dikirim kirim.",2023-07-14 05:35:43,negative
c901bee8-2310-472c-a731-e6770791425d,mariana Clara Windy,1,Kenapa ga bisa bayar pake gopay dan ovo lagi. Bukannya dipermudah malah jadi sulit pembayaran tiket nya. Ya udah uninstall aja krn jadi ga kepake lagi aplikasinya,2023-07-13 14:57:55,negative
14523eea-229c-421f-b26c-e2b0e4083f1d,Novia dwi anggraeni,3,lebih nyaman ketika bisa bayar pakai gopay atau ovo,2023-07-13 08:29:08,neutral
926fdb5f-a385-49e7-8708-6b0d1c498f4b,Yunizar Suwandhana,5,ok,2023-07-12 15:26:01,positive
36a39ba5-4fde-417a-8d4c-5c0923e27c72,Arjunawan Ireng,5,aku ingin menjadi warga jakarta kelas dunia,2023-07-12 12:28:57,positive
22496fa1-9aa4-4f60-83cb-e6b2e0010172,Moomoon Ganteng,1,metode pembayaran sangat terbatas. saya ga punya blu atau I saku. TDK bisa pakai,2023-07-12 02:33:10,negative
48975dde-ac3e-4270-ade2-40c2c8ac53f4,Dwijo Asmoro,1,Aplikasi gak jelas gak bisa verifikasi no hp,2023-07-11 03:38:18,negative
eada6e2d-2408-4cb1-8aa5-f06fc2e6e426,david khepik,5,mantap joss,2023-07-10 12:26:57,positive
d053729b-9a9c-49d0-819e-d9d5ff3f1039,Gani Septama,1,"Payment channel untuk beli tiket sangat terbatas, metode yg tidak semua orang pakai",2023-07-10 05:48:42,negative
51b8bf86-1a4a-475e-ac0a-045fff13ab9e,dian sinta,1,Uninstall apknya krna skrg lebih ribet metode pembayaran ewallet sprti ovo dan gopay tidak ada,2023-07-09 14:42:13,negative
8ddf5d11-d39f-49f8-b500-c7e66ee04e71,Soniastiara Meisa Gulo,1,Per 1 Juli makin dipersulit dan waktunya uninstall karena metode Gopay dan Ovo sudah tidak tersedia..,2023-07-09 11:14:45,negative
cfa45015-f344-448a-a1c0-78e46d97a35b,Asih Andin,5,terimajasih,2023-07-09 11:08:57,positive
39b27b8a-e30e-4dca-9c08-601b51a5f48d,Danish Mahes,5,ok,2023-07-09 10:25:22,positive
cd521ecc-5816-47ca-af2f-051d94c8f578,Adian Bania,5,sangat membantu untuk meningkatkan aktivitas saya,2023-07-09 07:30:48,positive
287d2734-0018-49e5-b3d7-123f96edea06,Candy Rose,1,"Kok sekarang udah gk bisa bayar pake ovo atau dana ya, jadi males pakenya",2023-07-09 04:48:58,negative
b401e583-022b-4d36-b52d-5ce0465443d5,Wahyu Rahman,1,repot,2023-07-09 03:50:56,negative
16f9ed3b-4562-4e43-9afc-dcb0b2aaf3da,Fakhrul Ramadhan,1,"Sudah tidak ramah pembiayaan, terlalu banyak unsur politik dan bisnisnya, males",2023-07-08 11:45:23,negative
d6bc2212-380c-4d59-835e-674824b30273,Berto Binur,5,sangat perlu,2023-07-08 02:26:36,positive
bf0567a7-f7ef-4ce3-b453-dc37194c6988,Ferry Mulyawan,5,mantapp,2023-07-07 05:44:05,positive
f8662fb8-7f91-486c-af1e-65c90a3d29a4,Dika Adi Setiawan,1,"Payah makin lama opsi pembayaran semakin sedikit, saya dari awalnya link aja, kemudian link aja tidak ada kemudian saya harus pindah ke gopay, sekarang gopay juga tidak ada, mohon di tingkatkan.",2023-07-07 04:56:23,negative
c8d46fb0-f795-41f4-a514-02003f226a68,Syuqaira El Humaira,1,"udah ber kali2 reset password tetep aja dibilang salah password, heran",2023-07-06 23:32:35,negative
6a5543e3-c74a-4c21-99f7-484ee86a44c7,Freakie Punchs,5,"Dear MRT-J App Team,Tolong tambahkan fitur history pada fitur cek saldo MRT multi trip.Terima kasih.Semangat terus Team!",2023-07-06 09:01:23,positive
91db7037-1aca-437c-92fe-f0340aa4841f,Muhammad Hanif Muttaqin,1,Bikin ribet aja ngilangin metode pembayaran gopay dll.,2023-07-06 04:41:13,negative
76403738-2648-4c98-bf02-092c840e1633,Panji Pratama,1,"E wallet malah ovo,gopay dkk malah dihapus jadi ribet!",2023-07-06 00:56:54,negative
2cd85247-d28f-4dcd-b250-e0a1c03bb735,Y. Suryadi,2,"Bikin ribet aja dah, udah bagus bisa bayar pakai Gopay/OVO/Dana.. Ini malah dipersulit alternatif pembayarannya dengan menghilangkan e-wallet itu..",2023-07-05 23:53:32,negative
12a13dde-1f00-4710-91cf-2e761da66c2b,Alif Azmi Afifi,5,good,2023-07-05 19:00:36,positive
6de3fcc6-1161-41fa-a481-0f63ad82a2c7,Nes Sarden,5,ok sangat membantu,2023-07-05 15:43:48,positive
4898c83a-8a65-469f-a2be-510fbefe51b3,Faris Akbar,1,Pembayaran nya dikit parah banget sekarang,2023-07-05 15:00:34,negative
400a07b8-7639-412a-9f24-cdf1e455f8a9,chery el,3,coba dulu,2023-07-05 06:04:40,neutral
54243e06-5449-4dc4-ad9c-026a81a4eba6,Mari A Kurdi,4,bintang 4 dulu yaa...saya baru download apk ini. dan baru mau coba gunakan MRT. semoga memuaskan,2023-07-05 04:30:34,positive
b3cc136b-f2dc-4d0e-96a6-ebb4ee3d380c,Faisalis,1,Mending dibuat macem KAI Acces yg bisa bayar menggunakan QRIs jadi ga macem2 Dompet digital dipake.,2023-07-04 23:41:58,negative
9a4498e8-5f2b-443c-b8e4-97ae28673aaa,Renita handayani,4,untuk sementara ksih bintang 4 dulu jika bgus banget nanti ksih bintang 5,2023-07-04 06:55:15,positive
f13fff04-dcae-406e-8ec5-59fd2afa9ba8,Jacobus Williams,1,"Kesell bngttt udh bagus2 pembayaran bisa melalui dana tpi malah dihapuss, yg ada cuma 2 yg banyak org ga tau... Ngeselin bngtt",2023-07-04 05:09:27,negative
12180ce9-41ff-498b-8b3d-a435acf4c1d4,Rafita Purna,3,Uninstall karna ngga bisa bayar pake ov* g*pay lagi 🥲,2023-07-04 00:26:29,neutral
cb7f02cc-c9c6-4ce9-bbf6-122700a35ee4,Annisa Satiarani,1,Udah ga bisa bayar pake ovo sama gopay lagi,2023-07-03 06:45:53,negative
75b9757e-d61a-4e28-b234-d03fda3a8e64,Tiara Salsabillah Putri,3,Kemarin msh bisa bayar pake opsi dan dan ovo knp skrng tidak ada opsi pembayaran menggunakan dana dan ovo. Knp hrs pke astra pay,2023-07-03 04:18:44,neutral
8333411d-e8c0-4f09-b107-8f8cdaac4ee8,Rizky Hadi,1,Jadi ga berguna semenjak pembayaran sangat terbatas,2023-07-03 00:30:26,negative
9a489707-eb7e-40ba-9954-7d43301cce7b,Mohamad Tjipto,5,bagus,2023-07-02 19:42:44,positive
8e258532-ade3-481f-8934-85e7065a4330,Denny Cnp,1,Uda betul pakai ewalet kaya gopay ovo link malah di apusin. Bisnis sih bisnis tapi bikin susah pengguna MRT,2023-07-02 16:39:17,negative
212809b1-f325-45be-9162-1e67fb296211,Pastel Chan,1,"Mrt bukannya lebih baik kok malah down grade sih... Harusnya makin lama customer makin dipermudah dengan accsess untuk menggunakan MRT biar makin banyak yg akan menggunakan transportasi umum, ini kok yg tadi nya kita bisa beli tiket dgn ovo, dana, gopay yg memang sebagian besar masyarakat menggunakannya mulai 1 juli kok malah dihilangkan... Coba belajar dari Commuter malah skrg bisa menggunakan itu ... Jujur kecewa sih.....",2023-07-02 09:00:53,negative
09c1145c-90db-4a5a-88aa-cf141f81838d,Faisal Topan,4,mau coba dulu,2023-07-02 07:41:42,positive
489a91e5-2f71-4f85-a0de-f4b67145dadc,yoga arizanno,4,kalau bisa gabung 1 aplikasi ke MRL acces donk kebanyakan aplikasi dalam 1 hp,2023-07-02 04:43:55,positive
b11cf0a9-7970-4853-b0fb-9fe539245551,Yayan Yanuar,4,good,2023-07-02 04:03:01,positive
ba8cdd2f-b1da-4e64-92ad-891f7fb3f528,Sdr Sticker,5,mantap,2023-07-02 03:47:11,positive
3e64f016-2a6c-4ee3-b800-b1a7e6b9035f,Rafika Isna,1,Uninstal app laah.. Download app kan agar mudah melakukan pembayaran pake gopay / ovo eeh malah di hapus metode pembayarannya. Bye bye,2023-07-02 01:53:49,negative
c83023ce-29bc-4168-b2f4-caa8f42df881,Ilyas rakatesa,5,ok,2023-07-01 10:56:58,positive
7b9171a7-5f52-483e-924a-4b93cc925c34,Sogol Aja,5,bagus,2023-07-01 10:45:30,positive
2cba7009-1540-41e1-b384-e64331dea31a,Roby Wewengkang Inkiriwang,5,ok,2023-07-01 09:11:55,positive
11a0b8a8-1903-4cfd-82f8-885344b5a8d3,Haryanto Simun,5,pelayanan nya professional👍,2023-07-01 05:40:48,positive
0a0965f6-2a94-471e-867a-deb509ce79a8,Ambar Widiatmo,5,sangat membantu,2023-07-01 02:37:31,positive
53d3e8e1-2345-44fc-b617-5d792c212ccf,Donny Saputra,1,"Pada saat pengriman otp tidak bisa, ga ada sms sama sekaliii, tolong benerin lagi tim develope nya.",2023-06-29 04:33:45,negative
9d714ebf-8395-4d74-934c-e9c8423cd2af,Rudi Wijaya,1,Gak ada masalah sebenarnya di aplikasi. Cuma kebijakan menghilangkan metode pembayaran gopay/ovo/dana per 1 juli itu kebijakan manajemen MRT paling BODOH. Gak sekalian balik ke jaman purbakala?,2023-06-27 14:57:58,negative
56901bba-342e-440a-bb23-e96d50508383,Evi Nurjanah,2,"Kesulitan daftar, kode otp tidak terkirim.",2023-06-27 02:42:26,negative
8067d079-e709-496f-8904-b7727f539e19,Jesi Bengkulu,5,mantap,2023-06-27 01:53:26,positive
3021fc3c-4812-450e-852a-90010e56bab6,Rinanto Nanto,5,oke boss,2023-06-25 16:21:49,positive
ef0a5f61-32c9-4bf0-9a24-eb145b5fa357,Muhammad Ikhsan,1,"Nunggu otp nya lama banget, akhirnya uninstall aja",2023-06-25 15:07:06,negative
499b5262-b1f2-4309-a5ec-f4ea71244013,Kin Nan,5,ok,2023-06-25 04:58:36,positive
b62510cc-19b6-4f58-ab1a-20ed7a9edd5e,fiqi nana qania,5,ok,2023-06-25 00:24:17,positive
3a79ba8f-c11f-4d82-8a7a-a2a68369ef8e,Enjang Saeful Miqdar,5,"baru mau nyoba sihh, bismillahirrahmanirrahim",2023-06-24 12:05:44,positive
edc2bdf0-c7ab-4dc9-95e0-cd37b5ffbf08,Kang Dechan,5,bagus,2023-06-24 10:39:48,positive
a1fecf2e-5557-4fa2-8c29-5562347e8af3,novihermawan lim,5,good,2023-06-23 02:53:11,positive
b7a6b898-8c73-497d-a13f-eebe8cb44234,Rico Azhari,5,mantaaph dan kereen,2023-06-22 06:27:16,positive
06332c00-8640-420f-a66b-dd431279fbd1,Dimas Octapriyanto,5,cepat aplikasinya,2023-06-21 10:54:58,positive
b3485288-ff10-49ec-b850-81aaa71dea97,Julia Effendi,5,manfaat MRT,2023-06-20 05:42:06,positive
45fb576b-41ce-4e5f-acc0-f4e7c3460028,Putridephe Putri,1,Ribet ..beli tiket pilih st berangkat dan tujuan. Salah pilih.tiket hangus.,2023-06-19 11:10:30,negative
30630acd-3b04-43ce-a108-3e5517236c3c,Marup,1,Ga dapet kode otp,2023-06-19 10:40:17,negative
84ff0fd1-bfab-4769-81f9-70c854b29448,N Dewi Mariana,5,naik MRT supaya tidak macet,2023-06-19 09:58:15,positive
d3b09fe9-bd63-4b6a-9d08-1ec5a733f3ac,novi ramdhani,5,crooot,2023-06-19 05:23:29,positive
539aa05e-15d0-41fb-9d50-5c50124d125b,emil salim,5,bagus dan memudahkan,2023-06-19 03:06:20,positive
09e5a575-1df5-4d73-be05-14b0bd00436e,Sigit Pramana,5,MRT Jakarta,2023-06-18 03:54:18,positive
09cc6054-73c6-4fa8-a6db-39aa7fb5e934,G. Suwahyo,5,mantap sekali,2023-06-18 03:35:03,positive
097cff2f-5e9d-4a6a-9636-a48d7142106c,dewi atni,5,bagus kalo lupa bawa kartu e-money nya,2023-06-16 07:30:57,positive
e30b6411-e618-4354-b1b6-0ede64a326c1,father hood,4,good,2023-06-14 19:07:57,positive
21807cab-a72d-4b98-9755-65135a0b0932,Aisyah Icha,4,bagus,2023-06-13 11:09:03,positive
72ca2ab7-06a5-4314-a03e-c72a968eb6c3,Komar Koswara,5,ok,2023-06-13 09:29:21,positive
ac12e5d0-a02e-4246-a793-69d2f493df57,Dodi Brandal,5,jos,2023-06-10 06:10:11,positive
b46ac1fe-dbaa-4f6b-9523-03b7b641ad7d,Anita Permatasari,1,Mana ini mau daftar ga bisa kode otp ga dpt2 ga berguna,2023-06-09 12:12:16,negative
c005aba9-68d5-4bf6-92f6-3843ec9df7cc,Arvin Kynan Pratama,1,"Tidak dapat terima OTP untuk registrasi, login via Google juga tidak bisa, Aplikasinya juga suka freeze minimal dikasih loading gitu sama FE. Bug critical kok bisa naik production ya.. QA nya kemana, Product Managernya bagaimana",2023-06-09 04:49:38,negative
4a3f903b-35a0-41f0-b0a5-c935dacf571b,Toni Purwanto,5,keren,2023-06-09 01:38:54,positive
b9486f26-6078-49f6-b1b6-ffa989038fe2,mahir kidzz,1,Ampe ngising beling kode otp gk d kirim,2023-06-07 23:41:19,negative
4c20af6f-fd6f-4bb0-ad7c-f9d17e2867b0,jeeffrey online,4,Ok,2023-06-07 11:49:29,positive
51e50f71-9940-4863-ad76-be4dfabeeecb,Joeoci Adi Yulianto,5,juosss,2023-06-06 10:43:27,positive
ad1ae3a3-7517-415f-a8ea-a79c54f773e0,Budi Waluyo,1,Daftar minta kode otp g bisa2...dari pagi ampe sore,2023-06-05 09:06:52,negative
8dbddce2-6d0a-461f-818c-9095fb2e3178,Dewi Istati,5,sangat bagus untuk publik,2023-06-04 22:21:20,positive
0cea5683-64a2-4bbe-8b6a-02584aac692e,Mapia Hajima,1,"tolong keterangan pengiriman otp disaat registrasi diperjelas. kalau otp dikirimkan ke whatsapp, ya ditulis kalau dikirimnya ke whatsapp. ini malah ditulis sms, malah masuknya ke whatsapp. gimana sih.",2023-06-04 01:05:09,negative
58ca8558-ace2-40c4-85be-3b890fba8053,mhendra,5,suatu kebanggaan,2023-06-03 02:39:48,positive
da0148e2-153b-49be-b64c-5ae2abea07cc,Ziaul Fahmi,5,pak Anis Rasyid Baswedan terimakasih,2023-06-03 01:16:07,positive
4bc97456-5ffc-43a1-a1e5-a953b9dc8e78,Ninotrisno Trisno,4,sementara kasih 4 dulu,2023-06-02 15:42:44,positive
17226ad4-e8ec-47c0-bcfe-d2cf7725749f,Mariati Alvionita,5,good,2023-06-02 04:30:32,positive
a378949b-4862-4b52-999b-f8c2ce9bfa30,ihat 3503,5,makin kereen MRT Jakarta,2023-06-02 00:22:46,positive
